id,prediction,loss
333046,5589,4374
333051,2372,3363
333052,1523,801
333053,1342,919.4
333055,2130,2136
333062,2099,2233
333072,1179,979.3
333075,4443,8610
333080,2556,4822
333086,1514,1343
333090,941.8,420.4
333091,876,1348
333093,957.5,460.2
333098,1344,2303
333102,706.8,266.4
333103,1670,2199
333107,3760,2709
333108,2011,3171
333109,2011,4946
333110,4115,8215
333112,1.319e+04,1.657e+04
333114,6284,5648
333115,1760,3059
333119,2372,1681
333120,1455,733.5
333122,2556,5494
333126,4004,1871
333128,1505,1715
333129,7350,3296
333132,2896,2106
333134,1725,2446
333135,2099,4167
333138,1591,1539
333139,1002,1599
333141,1682,1354
333145,4011,4139
333146,4203,1.19e+04
333149,1523,1445
333153,4828,4865
333160,1318,2209
333163,1093,1188
333165,1249,1968
333168,2748,2574
333169,5483,1.197e+04
333172,1760,2364
333174,2887,1746
333180,2643,6734
333181,2462,3211
333182,5470,5974
333183,1328,1671
333184,4263,5437
333185,2372,1499
333188,1249,3712
333190,1.319e+04,1.39e+04
333192,1784,856.4
333198,829.1,974.4
333199,5667,1.015e+04
333201,2748,2071
333202,2099,3264
333204,3760,6818
333209,1191,679.2
333210,1288,1218
333212,829.1,1035
333220,2200,4149
333226,1725,1610
333229,800.9,443
333234,3255,2614
333235,1238,1948
333236,1947,2650
333245,3129,4617
333246,4804,5134
333247,1.495e+04,1.161e+04
333251,961.4,731.6
333252,1318,530.5
333255,4234,4019
333256,1761,4727
333258,1695,727.1
333260,6759,7549
333261,876,446.7
333264,1943,2937
333270,761.3,648.4
333271,1404,1123
333275,2556,3671
333277,2099,3239
333278,1321,2289
333280,899.6,854.1
333289,4443,5156
333290,2884,2468
333294,2556,4814
333301,2556,2432
333303,1288,1058
333305,4011,3584
333309,3555,6245
333310,1682,1638
333312,1682,802.9
333315,6089,8216
333321,5589,6147
333327,1784,3778
333329,1262,512.5
333336,819,1445
333337,2896,5623
333341,3435,1328
333344,1591,1246
333350,5589,8874
333353,2748,5423
333354,1947,651.3
333355,2372,3098
333359,2462,1102
333361,2099,4726
333368,1797,1767
333372,1084,593.7
333374,2234,4061
333375,3275,6621
333376,5564,3784
333378,900.1,1864
333382,2556,4770
333384,1084,638.8
333387,1191,705.9
333390,3011,3925
333394,1054,1409
333398,1318,1338
333406,874.1,576
333407,1191,994
333415,1557,1727
333418,3909,4253
333430,2011,2685
333433,1179,1044
333434,841.5,2143
333452,1045,772.6
333456,2011,2560
333458,3011,1024
333460,899.6,1491
333469,3106,1843
333471,1557,968.8
333472,1288,2049
333474,1682,1309
333475,3555,4451
333477,5179,5284
333482,4011,2306
333483,1084,433.5
333484,2643,3958
333485,2318,2408
333487,1603,1818
333490,3760,3123
333491,1784,1191
333492,1121,1903
333496,1891,2055
333498,1012,670
333501,874.1,696.2
333504,1002,525.8
333505,2372,5844
333509,1557,865.5
333511,2224,1746
333512,4263,5526
333513,3308,648.6
333520,8467,1.798e+04
333522,1411,2325
333525,1682,939.1
333529,1514,1183
333530,3613,2976
333534,3555,2807
333537,1318,3407
333539,1682,692.4
333545,1682,1265
333546,2556,5127
333548,2099,1865
333550,706.5,1048
333551,3760,3257
333555,2130,1821
333559,829.1,1020
333560,2372,4236
333561,2887,3018
333565,706.5,741.6
333569,1853,1019
333581,1603,732.7
333582,6759,9035
333587,8446,4859
333589,4804,5630
333591,1947,2220
333593,7276,9094
333594,3129,2693
333600,1012,656.1
333605,2372,1944
333609,4011,3805
333613,1943,1320
333614,1318,524.2
333616,2643,1077
333618,1093,1847
333620,9337,5616
333624,1725,1811
333628,2372,3443
333634,4822,5055
333635,3106,1404
333639,1557,1403
333640,2884,3024
333643,1201,1485
333645,2011,5943
333646,2556,1210
333653,1557,1989
333654,3011,3996
333655,1797,846.6
333657,1093,3114
333667,1342,1399
333668,4828,1804
333671,1662,909.6
333672,957.5,428.5
333673,876,626.2
333674,1084,855.9
333679,1557,2253
333680,1591,3398
333681,6089,1.009e+04
333683,2556,2276
333684,3106,1460
333685,1603,3997
333687,1249,1444
333690,1557,1022
333695,4777,1135
333698,1682,552.1
333707,7276,3933
333710,1179,2071
333712,1093,2131
333714,1523,1962
333717,1084,688.6
333718,1419,1114
333720,1801,838.6
333721,2234,2262
333722,1131,803.2
333727,4822,8406
333732,957.5,530.4
333735,4937,7376
333736,1179,1527
333737,1591,1279
333740,1682,1143
333742,1002,1385
333744,2372,1124
333745,1002,1244
333748,2815,1881
333749,7276,4575
333750,4822,4875
333754,1906,2857
333755,2099,1352
333756,706.5,323.2
333766,1682,1880
333775,1943,1864
333777,3435,1177
333788,1321,851
333793,2372,8330
333794,1411,1398
333795,1514,846.1
333801,1863,1524
333802,1344,2414
333808,1853,2493
333809,1760,860.5
333810,2317,3507
333811,1411,1534
333822,2246,3730
333825,1012,2097
333826,1947,2242
333828,1084,1051
333837,4115,5349
333844,2011,2900
333849,637.9,979.2
333851,1179,887.6
333858,2224,1.054e+04
333859,3555,3340
333863,1891,4757
333865,2011,1417
333872,3435,1456
333874,1288,724.4
333877,3106,5931
333878,3757,2593
333879,4011,6160
333885,1655,459.2
333888,1947,1855
333889,1853,2149
333895,4777,3455
333896,4804,8988
333897,1655,1042
333901,3507,2595
333906,1760,3491
333909,2884,4747
333914,5589,6413
333915,874.1,413.3
333922,1342,1408
333927,2896,2054
333929,4203,5550
333930,1784,2218
333931,1455,1180
333934,3613,4398
333935,3308,4910
333936,1670,1890
333942,1249,1675
333944,7350,5578
333949,1906,1820
333951,1603,2132
333957,2748,2501
333958,4828,2992
333960,3106,3904
333963,4937,6288
333966,7821,9781
333967,1591,1585
333968,5483,1.197e+04
333974,1455,524
333976,7350,5730
333978,6089,9791
333980,1238,814.9
333984,1891,1290
333987,3555,4162
333990,1288,792
333991,1084,723.4
334003,1480,811.7
334008,1002,542.1
334012,2486,2063
334016,3255,3620
334018,3129,9666
334021,2556,1427
334022,2643,2885
334023,1078,354.8
334026,2462,821.2
334028,2099,2058
334032,1342,1727
334035,1238,1712
334036,2200,1644
334037,2636,1833
334042,1078,2462
334043,4011,2893
334046,4234,1975
334049,1411,2567
334052,706.5,862.2
334054,1.077e+04,8165
334055,2296,1947
334057,1557,1840
334058,800.9,1523
334061,1784,1545
334067,1046,968
334071,1191,1052
334073,2317,621.3
334075,1557,3909
334082,3760,5481
334085,1906,2307
334087,2200,3297
334088,2011,1547
334090,4234,4907
334091,1725,2296
334092,1455,742.4
334093,874.1,1023
334097,2372,1036
334098,9337,2360
334099,1943,2793
334101,2296,1837
334103,7276,1.309e+04
334104,1682,1937
334108,2372,2291
334109,683.4,451.6
334114,1288,687.3
334115,1891,4130
334117,1725,2132
334123,2099,1586
334126,1853,786.5
334128,1514,1458
334130,1514,2088
334133,2643,1615
334140,2556,1125
334143,7101,6442
334144,1002,1042
334148,2556,2650
334151,2556,3025
334152,4822,1.235e+04
334154,957.5,850.7
334158,3106,2655
334165,2388,5354
334166,4470,6821
334168,1288,1418
334172,2748,5568
334173,5564,4235
334177,3555,1703
334178,8446,1.659e+04
334184,2126,2596
334186,6089,4768
334189,929.9,617.8
334192,959,3210
334193,1947,4114
334200,1002,1076
334201,3760,4894
334205,1943,1677
334211,3909,3803
334218,1670,948.8
334220,961.4,1041
334222,2251,1954
334227,3757,2892
334230,1084,595.3
334233,1411,1173
334234,1321,992.4
334238,1238,541
334244,1342,1495
334245,1557,1707
334249,1012,577.1
334254,1.02e+04,1.997e+04
334258,1725,2157
334264,7276,5511
334265,3760,5248
334267,4937,4205
334269,4777,4978
334272,1093,918.6
334276,2556,3436
334277,2815,5662
334278,5667,8766
334282,2556,1727
334288,3255,4609
334290,5319,3309
334292,2643,2627
334293,3011,2961
334297,1906,2000
334310,4937,6160
334311,6089,3975
334316,1046,598.6
334319,3129,4294
334320,1445,3968
334321,3760,4115
334325,1046,600.2
334330,2372,1221
334341,2762,3871
334346,2318,3105
334353,7350,1.338e+04
334357,2556,4600
334358,2011,2352
334362,1906,850.8
334364,1054,1028
334365,874.1,326.6
334366,1288,1729
334370,3435,4958
334375,829.1,619.7
334380,1761,3994
334384,4470,2885
334386,1179,1411
334389,2556,2589
334393,1853,1833
334402,2169,2905
334403,5564,1.007e+04
334404,900.1,471.6
334408,8080,1.108e+04
334413,3106,5136
334418,974.7,808.9
334421,5564,5253
334424,3011,1.062e+04
334426,3507,2456
334428,6089,8381
334431,1947,1372
334433,3106,1480
334435,2099,3390
334439,2296,1124
334441,4134,5057
334445,2815,1835
334451,800.9,568.4
334454,3555,3901
334464,1505,997.7
334468,2011,2023
334474,2556,3271
334476,4777,8059
334482,2099,1081
334484,3106,3570
334488,2349,1344
334492,2011,5604
334496,1906,896.8
334499,3757,5754
334503,6089,1.052e+04
334504,1568,3029
334507,752.5,690.4
334508,1947,2385
334510,1121,877.6
334520,1249,1165
334522,1603,1488
334528,1682,1566
334531,3757,2003
334532,1249,1278
334535,1725,2435
334537,2169,2307
334539,1591,1085
334543,795.9,2190
334545,1002,1121
334547,2606,1565
334550,1342,1174
334559,900.1,1602
334562,874.1,904.1
334564,1165,753.9
334565,2748,1897
334569,1725,1434
334571,5483,5793
334572,2099,1412
334574,1505,1095
334581,4004,3650
334583,2224,5186
334585,4937,5218
334589,1943,785.8
334593,3308,3485
334594,1947,1803
334597,1906,4081
334599,5943,6306
334610,5589,7742
334612,4470,7707
334614,1307,1527
334615,8446,8805
334618,1725,2196
334622,3555,3997
334625,1179,2478
334629,2169,2850
334631,2762,2155
334637,5483,5740
334640,2462,2428
334642,1249,1111
334643,1179,687.2
334646,1947,2330
334647,3555,1345
334649,1514,3253
334655,1344,3141
334661,2462,892.7
334662,1045,1720
334664,3555,3015
334665,5564,4235
334667,1165,1184
334669,1411,898
334670,1179,1224
334672,2011,6196
334673,1906,3817
334674,2896,2116
334675,3463,4815
334676,2224,2199
334677,1288,518.9
334680,876,1322
334682,1591,870.7
334683,2959,2955
334687,3613,4752
334688,795.9,1365
334689,3106,9399
334692,1002,358.6
334693,1342,1059
334697,2556,3908
334698,2372,824.5
334699,1084,991.5
334703,4004,348
334707,4822,4809
334709,1760,1185
334710,2556,2504
334712,2318,1064
334714,1655,2152
334716,2748,2046
334720,1288,881.6
334726,1455,1844
334727,1760,1579
334730,5179,7253
334737,3275,1256
334743,1603,2357
334744,1906,3222
334747,1891,4290
334751,2556,3812
334753,4443,6623
334766,1249,1495
334768,1411,958.5
334769,1906,2738
334772,5319,5516
334774,4011,1.647e+04
334778,2224,2438
334780,2246,2795
334781,4937,6902
334782,2556,1194
334783,829.1,585.6
334787,2200,3788
334789,4115,5128
334791,2011,873.5
334795,1318,1326
334796,1321,923.2
334797,1591,1512
334800,1.097e+04,2.086e+04
334802,1682,2694
334803,1321,865.5
334809,1853,3335
334811,2643,1974
334820,1947,1584
334825,1078,1051
334830,1853,4075
334831,1760,2886
334832,2372,2303
334833,1591,1412
334834,3555,7666
334836,3760,3283
334845,2126,2124
334851,1557,1177
334859,4804,6495
334860,1078,1673
334864,3011,2884
334867,5319,6903
334868,1455,780
334869,3129,4533
334871,1906,674
334873,1121,1919
334874,1725,1239
334875,1262,1602
334876,1121,771
334879,1084,870.8
334881,3129,1939
334884,2556,3288
334885,1238,945.4
334886,5483,4098
334887,1135,988.3
334892,2748,3282
334896,3760,2459
334897,961.4,2042
334901,3275,2652
334907,2126,1521
334908,2126,2533
334909,1906,2236
334910,1853,2332
334912,7106,3596
334913,1514,1305
334914,1012,586.6
334917,8467,8494
334918,412.8,1592
334919,6504,7031
334920,3011,5256
334921,2099,2942
334922,2556,2147
334924,3757,3594
334926,6284,6042
334928,4234,1525
334930,3463,3883
334939,3435,4389
334940,1084,1475
334941,2748,2746
334943,829.1,913.1
334950,961.4,622.2
334951,1002,1607
334952,2163,1387
334954,3011,2410
334955,3255,6164
334959,4804,2746
334965,1655,2662
334968,1947,2030
334969,829.1,1374
334972,2317,6879
334973,2099,978.1
334974,2896,3709
334976,1084,1004
334982,1084,535.8
334984,2011,1161
334985,1.077e+04,1.341e+04
334988,4470,4235
334998,4804,3965
335002,1603,1511
335005,1.02e+04,9864
335007,3555,4593
335008,1695,1428
335009,3760,3925
335015,1131,729.8
335018,1249,1008
335019,3760,2122
335020,6089,3959
335021,5667,1890
335022,3011,4535
335025,1455,2696
335026,1682,3921
335028,1201,892
335031,1404,906.1
335032,1404,1801
335037,1480,1251
335038,4470,6449
335039,1557,3562
335042,1191,1065
335043,2130,1083
335044,2200,3694
335045,800.9,806.1
335047,1603,950.2
335051,3555,4993
335052,1002,1119
335053,3463,3043
335056,1411,909.3
335057,2748,4438
335060,3435,2204
335061,1943,2428
335063,4828,2677
335064,1321,751.2
335066,2224,3775
335068,5319,1.008e+04
335069,4937,8645
335071,4115,5171
335074,1342,1097
335079,923.4,1964
335081,2372,4476
335086,929.9,1172
335089,1863,2097
335090,1784,4242
335092,2556,1471
335095,1179,931.6
335099,2099,816.1
335105,1179,912.1
335106,2762,1232
335108,1797,731.4
335112,3308,2730
335113,1165,1028
335115,1760,780.4
335120,2901,1891
335123,5483,8783
335126,1084,794.5
335127,3555,5097
335131,4443,5132
335133,1321,3581
335134,957.5,1371
335135,2169,3727
335136,1853,1198
335137,2556,2674
335138,5667,6581
335139,1760,5575
335146,9333,7040
335148,929.9,746
335155,1514,2007
335160,3435,701.9
335161,3308,3383
335162,1682,2454
335163,4203,4419
335165,2099,9691
335168,1002,1387
335170,3255,6689
335172,2887,1343
335173,3757,9397
335175,1655,1648
335178,1121,1386
335190,3555,3293
335191,5483,3163
335200,1.209e+04,1.878e+04
335203,1947,1905
335214,1819,828.7
335217,899.6,688.5
335218,2748,1780
335220,1288,1966
335224,2011,2447
335225,2130,1885
335228,6284,6119
335229,1906,410.8
335232,1906,1973
335241,706.8,702.6
335244,1121,1272
335250,1784,1724
335257,2815,4399
335258,4937,3371
335263,1238,1044
335264,1288,1464
335265,800.9,927.4
335267,1603,3687
335275,1318,783.1
335276,1523,1079
335282,2556,1777
335283,2246,3649
335286,2701,5409
335287,2224,3091
335290,2318,2205
335292,1559,1619
335293,6284,4238
335298,876,614.4
335302,6504,7504
335304,1249,3615
335312,2740,2436
335314,1411,4340
335323,1.184e+04,1.148e+04
335324,8446,8826
335330,1603,839
335336,3760,4283
335337,829.1,972.1
335341,1943,2464
335343,1121,1803
335344,1514,1531
335351,4822,3144
335355,1179,2080
335356,2169,2062
335362,1288,1171
335363,1455,2143
335370,1404,2481
335372,1342,1055
335374,2896,2512
335376,3435,8113
335378,2556,923.2
335381,961.4,601.9
335391,1201,1878
335395,2099,1407
335396,1682,1340
335399,4011,2484
335400,1682,1330
335402,8446,1.241e+04
335407,4004,5802
335412,2126,3175
335420,1191,1317
335424,1682,1163
335443,6089,6921
335445,1288,1306
335448,4011,6532
335449,1411,1129
335450,2011,2619
335453,4828,7246
335459,3435,2414
335463,2874,2722
335476,957.5,926.9
335479,4777,7971
335480,3555,3735
335488,2701,2513
335492,5667,5217
335493,1906,2872
335495,974.7,774.7
335497,3760,4529
335499,4203,3752
335500,1760,838.6
335506,7276,5618
335507,7350,1.184e+04
335513,1523,1007
335515,1179,6896
335518,2884,1925
335523,2372,4511
335525,2317,2024
335526,800.9,531.8
335527,2246,905.4
335530,2556,4096
335537,1682,528.7
335544,8446,9031
335545,1819,1110
335548,1404,2295
335551,2011,2210
335552,2748,3303
335553,1853,839.6
335558,2246,2989
335559,1411,1331
335561,2126,1095
335564,1557,2104
335565,1760,1768
335570,2556,974.9
335571,4004,2086
335579,1947,1824
335580,1947,2136
335584,2200,1157
335586,1480,2002
335587,1797,3626
335589,957.5,987.4
335595,2200,2777
335597,1603,3300
335603,1131,1716
335604,2748,2352
335605,2887,8407
335606,5319,7684
335609,1078,1532
335610,1801,4079
335612,2169,908.5
335615,1480,1802
335619,4470,2116
335624,2246,2002
335627,1307,1420
335628,1514,2618
335634,1411,3479
335635,1455,664.4
335636,761.3,920.2
335637,2643,1750
335640,1201,1805
335652,1344,1863
335653,1411,1793
335654,1093,785.4
335655,1760,1537
335657,1682,1200
335662,2234,8793
335663,1002,450.9
335664,1201,1172
335665,3507,3713
335666,1947,2289
335669,1.02e+04,1.45e+04
335672,3507,4748
335676,1288,907.7
335677,2556,2892
335679,2011,872
335682,1201,1383
335685,1591,1715
335690,758.4,973.7
335692,4263,5638
335693,5589,6730
335697,3308,2877
335698,4203,9099
335702,3613,4235
335703,3555,4681
335707,7680,7975
335711,3909,2140
335717,2896,3404
335721,6089,5415
335727,1179,508.9
335730,1404,1678
335732,1891,3336
335744,2606,1935
335745,2556,3580
335747,4822,4729
335750,1591,1548
335754,841.5,618.1
335761,1201,825.7
335766,2224,2747
335768,829.1,951.6
335769,1121,928.9
335770,1318,1529
335773,1682,2752
335774,4822,4665
335775,1591,1344
335778,2246,3194
335780,4263,3551
335783,1514,909.9
335786,2224,1002
335788,6089,7521
335797,1863,1737
335800,1002,1032
335804,2372,3623
335806,1.097e+04,6813
335809,1445,1052
335811,2296,1723
335813,2318,2001
335814,1002,1227
335815,4263,5126
335818,2372,1762
335823,1505,1064
335824,1084,683
335827,1.02e+04,8919
335832,957.5,614.2
335837,974.7,820.4
335840,2372,1690
335842,1078,888.7
335843,1179,1660
335845,1891,1518
335847,1523,1442
335849,7821,3229
335851,1318,1168
335853,1784,2552
335858,1344,910
335865,1891,1892
335868,1682,996.9
335877,957.5,760
335879,1603,621.2
335880,1321,1036
335881,2556,2402
335884,4804,2455
335885,3275,4971
335886,6089,3771
335887,1784,1827
335888,1523,1139
335889,1853,3440
335892,3555,4131
335898,3909,6111
335901,2127,644.7
335902,7350,4285
335906,1.02e+04,1.138e+04
335911,1084,834.4
335912,2815,1612
335922,5943,7527
335924,5483,4635
335935,3760,2667
335937,874.1,663.6
335940,1411,2581
335947,1191,1602
335951,957.5,1651
335955,4115,8628
335956,1591,828
335958,1411,1184
335963,2372,1995
335968,1002,418.4
335969,1455,3891
335970,1603,1509
335974,1054,934.2
335975,2224,1741
335976,2011,2693
335978,874.1,1660
335982,3555,3512
335986,1404,1098
335991,1.097e+04,8971
335993,1.144e+04,1.607e+04
335996,4011,3283
335997,929.9,1238
335999,1121,1303
336001,1002,1242
336003,2896,3810
336005,1.319e+04,1.684e+04
336009,1054,884.5
336010,2318,4606
336012,1797,1670
336014,1105,916
336015,2372,4407
336017,6089,5583
336018,3435,1947
336019,4470,1.334e+04
336025,800.9,1553
336026,752.5,442.3
336034,1947,1767
336038,1238,2725
336041,2011,1375
336044,1514,744.5
336045,1682,3557
336048,7276,7382
336050,3435,2702
336051,1318,2097
336052,1078,484.5
336057,2317,2256
336065,1344,1603
336067,1191,1799
336070,1455,2894
336071,3255,4951
336079,3507,2783
336081,3909,3326
336082,5470,5859
336087,3555,2790
336090,874.1,694.2
336093,734.6,473.5
336094,2556,3458
336096,683.4,676.1
336103,2127,1593
336105,1559,822.7
336108,1131,387.9
336109,2372,1256
336119,3760,1.209e+04
336120,1505,1581
336124,2372,871.4
336126,1853,2570
336129,1411,1487
336130,1760,529.3
336131,1514,838.7
336132,2660,1838
336134,1445,1111
336136,2556,2477
336141,1725,1876
336143,2556,1653
336146,3255,2635
336152,4828,5810
336155,1568,2731
336157,5319,8667
336158,2296,1647
336162,1084,2029
336163,2169,2360
336167,1906,2757
336173,2896,2820
336181,6284,4584
336182,4011,1415
336183,4804,5881
336184,1853,3081
336185,1455,2947
336187,2556,2463
336188,1249,3154
336190,876,918.1
336192,3011,1898
336197,2011,1720
336200,1853,3281
336202,1591,2728
336203,890.8,1322
336207,1603,2192
336208,4011,2362
336209,4004,4128
336212,1455,2433
336214,1002,1387
336222,2246,1197
336228,874.1,440
336231,1819,3889
336232,2556,4873
336233,1591,1990
336235,1695,1921
336236,5319,4590
336237,5179,7034
336238,1249,972.9
336240,1002,1098
336242,1.144e+04,1.119e+04
336246,1404,2535
336248,2224,2623
336254,1.144e+04,1.455e+04
336256,1523,590.8
336258,1947,2386
336262,1135,832
336265,2246,2246
336266,4234,5481
336268,3435,2660
336276,1179,1135
336279,1455,2624
336281,4011,3786
336283,1891,319
336288,2748,3092
336293,1.184e+04,1.097e+04
336294,5483,6831
336295,2372,4600
336297,1557,3537
336303,3757,2260
336305,1655,1979
336307,1238,697.2
336308,3435,3143
336309,1121,1844
336315,6504,6058
336316,1682,5013
336325,4134,3973
336334,4004,4777
